tmk,lot_size_req,depth_to_wt_suitability,sma_constraints,climate_suitability,slope_req,in_flood_zone,in_sma,coast_within_100_ft,stream_within_50_ft
214008011,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214008013,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214008016,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008017,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008018,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214008019,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214008020,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008021,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008022,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008023,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008024,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008027,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008032,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214008035,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214008036,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008037,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,1,0,0
214008041,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214010001,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214010006,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214010016,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214010020,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,0,0,0
214010024,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
214010026,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,0,0,0
214011018,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
214011022,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
214011024,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
214011034,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
214011044,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
214011045,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
214011064,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
214012005,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214012008,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214012009,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214012010,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214012011,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214012012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
214012013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
214012014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
214012015,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,0,0,0
214012016,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214012020,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,1,0,0,1
214013002,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013003,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013004,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013005,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013006,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013007,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013008,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013009,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013010,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013012,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013013,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013018,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013019,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013020,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013021,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013022,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013023,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013024,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013025,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013026,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013027,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013028,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013030,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013031,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013032,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013033,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013040,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013041,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013042,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013043,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013045,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013046,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013047,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013048,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013049,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013051,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013052,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013053,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214013054,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013055,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013056,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013058,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013059,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013060,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214013061,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013062,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214013070,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214014004,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014006,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014007,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014008,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014009,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014010,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014011,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014012,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014013,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014014,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014015,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014016,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014018,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014019,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014020,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014023,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014024,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014025,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014026,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014027,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014028,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014029,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014030,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014031,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014032,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014035,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014036,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014037,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014038,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014039,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014040,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014041,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014042,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014043,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
214014044,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014045,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014046,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014047,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014048,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014049,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014050,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
214014051,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
214014053,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215002022,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215003001,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215003003,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
215003006,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215003008,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215003009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
215003011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
215003012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
215003013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
215003014,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215003020,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
215003023,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
215003024,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215003030,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
215003031,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,1,0,0
215004002,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope less than 8%,0,0,0,0
215004003,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215004009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
215004011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215004012,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215004015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
215004017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215004018,"Less than 10,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215005008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215005009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215005010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
215005016,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
215005017,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215006003,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,1,0,0,0
215006006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,1,0,0,0
215006007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215006012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215007002,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope greater than 12%,0,1,0,0
215007003,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope greater than 12%,0,1,0,0
215007008,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215007009,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215007010,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
215008009,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215008010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009003,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope between 8 to 12%,0,1,0,0
215009005,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope greater than 12%,0,1,0,0
215009012,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009013,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009014,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009018,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009022,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
215009024,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope greater than 12%,0,1,0,0
215011021,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216004001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
216004006,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope greater than 12%,0,1,0,0
216005011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
216005012,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
216005025,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216005026,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216005031,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216005033,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope between 8 to 12%,0,0,0,0
216005034,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216005035,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Hydric,Slope greater than 12%,0,0,0,0
216006007,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
216007003,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Hydric,Slope less than 8%,0,1,0,0
216007004,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
216007005,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope greater than 12%,0,1,0,0
216007006,"Greater than 21,000 sqft",Greater than 6 ft,Within 50 ft,Mesic,Slope between 8 to 12%,0,1,0,0
